id,t,group,year,month,replace,miles
91,Oct-79,530875,1979,10,0,183546
91,Nov-79,530875,1979,11,0,187108
91,Dec-79,530875,1979,12,0,190619
91,Jan-80,530875,1980,1,0,194225
91,Feb-80,530875,1980,2,0,198766
91,Mar-80,530875,1980,3,0,202087
91,Apr-80,530875,1980,4,0,206434
91,May-80,530875,1980,5,0,209369
91,Jun-80,530875,1980,6,0,210416
91,Jul-80,530875,1980,7,0,213802
91,Aug-80,530875,1980,8,0,217941
91,Sep-80,530875,1980,9,0,221085
91,Oct-80,530875,1980,10,0,223410
91,Nov-80,530875,1980,11,0,226144
91,Dec-80,530875,1980,12,0,229525
91,Jan-81,530875,1981,1,0,232083
91,Feb-81,530875,1981,2,0,235491
91,Mar-81,530875,1981,3,0,238395
91,Apr-81,530875,1981,4,0,241627
91,May-81,530875,1981,5,0,244313
91,Jun-81,530875,1981,6,0,246381
91,Jul-81,530875,1981,7,0,250193
91,Aug-81,530875,1981,8,0,252708
91,Sep-81,530875,1981,9,0,254242
91,Oct-81,530875,1981,10,0,255720
91,Nov-81,530875,1981,11,0,256823
91,Dec-81,530875,1981,12,0,258267
91,Jan-82,530875,1982,1,1,260492
91,Feb-82,530875,1982,2,0,5608
91,Mar-82,530875,1982,3,0,7255
91,Apr-82,530875,1982,4,0,10206
91,May-82,530875,1982,5,0,12901
91,Jun-82,530875,1982,6,0,15116
91,Jul-82,530875,1982,7,0,15116
91,Aug-82,530875,1982,8,0,15116
91,Sep-82,530875,1982,9,0,15116
91,Oct-82,530875,1982,10,0,16128
91,Nov-82,530875,1982,11,0,18902
91,Dec-82,530875,1982,12,0,22688
91,Jan-83,530875,1983,1,0,24604
91,Feb-83,530875,1983,2,0,27208
91,Mar-83,530875,1983,3,0,29381
91,Apr-83,530875,1983,4,0,29721
91,May-83,530875,1983,5,0,32545
91,Jun-83,530875,1983,6,0,34757
91,Jul-83,530875,1983,7,0,36977
91,Aug-83,530875,1983,8,0,39977
91,Sep-83,530875,1983,9,0,42771
91,Oct-83,530875,1983,10,0,44673
91,Nov-83,530875,1983,11,0,45871
91,Dec-83,530875,1983,12,0,47338
91,Jan-84,530875,1984,1,0,50226
91,Feb-84,530875,1984,2,0,51889
91,Mar-84,530875,1984,3,0,53256
91,Apr-84,530875,1984,4,0,55301
91,May-84,530875,1984,5,0,57178
91,Jun-84,530875,1984,6,0,59288
91,Jul-84,530875,1984,7,0,62783
91,Aug-84,530875,1984,8,0,63982
91,Sep-84,530875,1984,9,0,65925
91,Oct-84,530875,1984,10,0,67769
91,Nov-84,530875,1984,11,0,69695
91,Dec-84,530875,1984,12,0,71942
91,Jan-85,530875,1985,1,0,74105
91,Feb-85,530875,1985,2,0,76378
91,Mar-85,530875,1985,3,0,78285
91,Apr-85,530875,1985,4,0,80183
91,May-85,530875,1985,5,0,82277
92,Sep-75,530875,1975,9,0,1914
92,Oct-75,530875,1975,10,0,1914
92,Nov-75,530875,1975,11,0,6753
92,Dec-75,530875,1975,12,0,7787
92,Jan-76,530875,1976,1,0,10979
92,Feb-76,530875,1976,2,0,13715
92,Mar-76,530875,1976,3,0,16304
92,Apr-76,530875,1976,4,0,19041
92,May-76,530875,1976,5,0,21054
92,Jun-76,530875,1976,6,0,23030
92,Jul-76,530875,1976,7,0,24120
92,Aug-76,530875,1976,8,0,25365
92,Sep-76,530875,1976,9,0,27003
92,Oct-76,530875,1976,10,0,29012
92,Nov-76,530875,1976,11,0,33113
92,Dec-76,530875,1976,12,0,37443
92,Jan-77,530875,1977,1,0,40468
92,Feb-77,530875,1977,2,0,44410
92,Mar-77,530875,1977,3,0,47759
92,Apr-77,530875,1977,4,0,52047
92,May-77,530875,1977,5,0,55208
92,Jun-77,530875,1977,6,0,57410
92,Jul-77,530875,1977,7,0,58843
92,Aug-77,530875,1977,8,0,60459
92,Sep-77,530875,1977,9,0,63041
92,Oct-77,530875,1977,10,0,64331
92,Nov-77,530875,1977,11,0,65544
92,Dec-77,530875,1977,12,0,66363
92,Jan-78,530875,1978,1,0,68080
92,Feb-78,530875,1978,2,0,69381
92,Mar-78,530875,1978,3,0,71427
92,Apr-78,530875,1978,4,0,73020
92,May-78,530875,1978,5,0,74893
92,Jun-78,530875,1978,6,0,76687
92,Jul-78,530875,1978,7,0,78174
92,Aug-78,530875,1978,8,0,79191
92,Sep-78,530875,1978,9,0,81621
92,Oct-78,530875,1978,10,0,87184
92,Nov-78,530875,1978,11,0,93663
92,Dec-78,530875,1978,12,0,98164
92,Jan-79,530875,1979,1,0,103242
92,Feb-79,530875,1979,2,0,108179
92,Mar-79,530875,1979,3,0,113161
92,Apr-79,530875,1979,4,0,119582
92,May-79,530875,1979,5,0,125511
92,Jun-79,530875,1979,6,0,129808
92,Jul-79,530875,1979,7,0,134389
92,Aug-79,530875,1979,8,0,139420
92,Sep-79,530875,1979,9,0,143372
92,Oct-79,530875,1979,10,0,146648
92,Nov-79,530875,1979,11,0,151177
92,Dec-79,530875,1979,12,0,154510
92,Jan-80,530875,1980,1,0,157418
92,Feb-80,530875,1980,2,0,161939
92,Mar-80,530875,1980,3,0,166114
92,Apr-80,530875,1980,4,0,170156
92,May-80,530875,1980,5,0,173627
92,Jun-80,530875,1980,6,0,174166
92,Jul-80,530875,1980,7,0,176873
92,Aug-80,530875,1980,8,0,179312
92,Sep-80,530875,1980,9,0,183397
92,Oct-80,530875,1980,10,0,185875
92,Nov-80,530875,1980,11,0,188352
92,Dec-80,530875,1980,12,0,190935
92,Jan-81,530875,1981,1,0,193343
92,Feb-81,530875,1981,2,0,195923
92,Mar-81,530875,1981,3,0,198741
92,Apr-81,530875,1981,4,0,200668
92,May-81,530875,1981,5,0,204478
92,Jun-81,530875,1981,6,0,206883
92,Jul-81,530875,1981,7,0,210074
92,Aug-81,530875,1981,8,0,213289
92,Sep-81,530875,1981,9,0,216565
92,Oct-81,530875,1981,10,0,219638
92,Nov-81,530875,1981,11,0,222221
92,Dec-81,530875,1981,12,0,225399
92,Jan-82,530875,1982,1,0,227634
92,Feb-82,530875,1982,2,0,230226
92,Mar-82,530875,1982,3,0,231453
92,Apr-82,530875,1982,4,0,233494
92,May-82,530875,1982,5,0,235739
92,Jun-82,530875,1982,6,0,238423
92,Jul-82,530875,1982,7,0,240696
92,Aug-82,530875,1982,8,0,243823
92,Sep-82,530875,1982,9,0,245249
92,Oct-82,530875,1982,10,0,247615
92,Nov-82,530875,1982,11,0,249710
92,Dec-82,530875,1982,12,0,252295
92,Jan-83,530875,1983,1,0,254350
92,Feb-83,530875,1983,2,0,256163
92,Mar-83,530875,1983,3,0,258252
92,Apr-83,530875,1983,4,0,259395
92,May-83,530875,1983,5,0,261688
92,Jun-83,530875,1983,6,0,263494
92,Jul-83,530875,1983,7,0,265739
92,Aug-83,530875,1983,8,0,266670
92,Sep-83,530875,1983,9,0,269197
92,Oct-83,530875,1983,10,0,271159
92,Nov-83,530875,1983,11,0,273014
92,Dec-83,530875,1983,12,0,274514
92,Jan-84,530875,1984,1,0,276927
92,Feb-84,530875,1984,2,0,279428
92,Mar-84,530875,1984,3,0,281049
92,Apr-84,530875,1984,4,0,282968
92,May-84,530875,1984,5,0,284770
92,Jun-84,530875,1984,6,0,286447
92,Jul-84,530875,1984,7,0,289529
92,Aug-84,530875,1984,8,0,292266
92,Sep-84,530875,1984,9,0,294345
92,Oct-84,530875,1984,10,0,296505
92,Nov-84,530875,1984,11,0,298285
92,Dec-84,530875,1984,12,0,300443
92,Jan-85,530875,1985,1,0,302478
92,Feb-85,530875,1985,2,0,305009
92,Mar-85,530875,1985,3,0,306988
92,Apr-85,530875,1985,4,0,308699
92,May-85,530875,1985,5,0,310910
93,Sep-75,530875,1975,9,0,1978
93,Oct-75,530875,1975,10,0,1978
93,Nov-75,530875,1975,11,0,5570
93,Dec-75,530875,1975,12,0,8486
93,Jan-76,530875,1976,1,0,11735
93,Feb-76,530875,1976,2,0,13366
93,Mar-76,530875,1976,3,0,14916
93,Apr-76,530875,1976,4,0,16765
93,May-76,530875,1976,5,0,18795
93,Jun-76,530875,1976,6,0,20698
93,Jul-76,530875,1976,7,0,23195
93,Aug-76,530875,1976,8,0,26406
93,Sep-76,530875,1976,9,0,29750
93,Oct-76,530875,1976,10,0,32815
93,Nov-76,530875,1976,11,0,37008
93,Dec-76,530875,1976,12,0,42211
93,Jan-77,530875,1977,1,0,47340
93,Feb-77,530875,1977,2,0,52138
93,Mar-77,530875,1977,3,0,56666
93,Apr-77,530875,1977,4,0,61914
93,May-77,530875,1977,5,0,65456
93,Jun-77,530875,1977,6,0,70291
93,Jul-77,530875,1977,7,0,75081
93,Aug-77,530875,1977,8,0,78049
93,Sep-77,530875,1977,9,0,82546
93,Oct-77,530875,1977,10,0,86918
93,Nov-77,530875,1977,11,0,91851
93,Dec-77,530875,1977,12,0,96847
93,Jan-78,530875,1978,1,0,100927
93,Feb-78,530875,1978,2,0,105931
93,Mar-78,530875,1978,3,0,109486
93,Apr-78,530875,1978,4,0,113820
93,May-78,530875,1978,5,0,118994
93,Jun-78,530875,1978,6,0,123362
93,Jul-78,530875,1978,7,0,127193
93,Aug-78,530875,1978,8,0,131685
93,Sep-78,530875,1978,9,0,136801
93,Oct-78,530875,1978,10,0,142491
93,Nov-78,530875,1978,11,0,148626
93,Dec-78,530875,1978,12,0,154221
93,Jan-79,530875,1979,1,0,160214
93,Feb-79,530875,1979,2,0,165380
93,Mar-79,530875,1979,3,0,169773
93,Apr-79,530875,1979,4,0,174742
93,May-79,530875,1979,5,0,177187
93,Jun-79,530875,1979,6,0,181011
93,Jul-79,530875,1979,7,0,184523
93,Aug-79,530875,1979,8,0,186916
93,Sep-79,530875,1979,9,0,189794
93,Oct-79,530875,1979,10,0,192513
93,Nov-79,530875,1979,11,0,194986
93,Dec-79,530875,1979,12,0,199715
93,Jan-80,530875,1980,1,0,204062
93,Feb-80,530875,1980,2,0,207643
93,Mar-80,530875,1980,3,0,211109
93,Apr-80,530875,1980,4,0,216280
93,May-80,530875,1980,5,0,218705
93,Jun-80,530875,1980,6,0,219110
93,Jul-80,530875,1980,7,0,221790
93,Aug-80,530875,1980,8,0,224525
93,Sep-80,530875,1980,9,0,227716
93,Oct-80,530875,1980,10,0,230663
93,Nov-80,530875,1980,11,0,233143
93,Dec-80,530875,1980,12,0,236700
93,Jan-81,530875,1981,1,0,239868
93,Feb-81,530875,1981,2,0,242462
93,Mar-81,530875,1981,3,0,246688
93,Apr-81,530875,1981,4,0,249759
93,May-81,530875,1981,5,0,253111
93,Jun-81,530875,1981,6,0,255523
93,Jul-81,530875,1981,7,0,257584
93,Aug-81,530875,1981,8,0,260323
93,Sep-81,530875,1981,9,0,263794
93,Oct-81,530875,1981,10,0,266302
93,Nov-81,530875,1981,11,0,268845
93,Dec-81,530875,1981,12,0,271393
93,Jan-82,530875,1982,1,0,275854
93,Feb-82,530875,1982,2,0,278601
93,Mar-82,530875,1982,3,0,279954
93,Apr-82,530875,1982,4,0,282059
93,May-82,530875,1982,5,0,283919
93,Jun-82,530875,1982,6,0,286432
93,Jul-82,530875,1982,7,0,289625
93,Aug-82,530875,1982,8,0,292157
93,Sep-82,530875,1982,9,0,294574
93,Oct-82,530875,1982,10,0,297035
93,Nov-82,530875,1982,11,0,299253
93,Dec-82,530875,1982,12,0,301885
93,Jan-83,530875,1983,1,0,303883
93,Feb-83,530875,1983,2,0,306540
93,Mar-83,530875,1983,3,0,308728
93,Apr-83,530875,1983,4,0,310385
93,May-83,530875,1983,5,0,312539
93,Jun-83,530875,1983,6,0,314098
93,Jul-83,530875,1983,7,0,316602
93,Aug-83,530875,1983,8,0,319555
93,Sep-83,530875,1983,9,0,322074
93,Oct-83,530875,1983,10,0,324153
93,Nov-83,530875,1983,11,0,325595
93,Dec-83,530875,1983,12,0,327450
93,Jan-84,530875,1984,1,0,329774
93,Feb-84,530875,1984,2,1,332612
93,Mar-84,530875,1984,3,0,558
93,Apr-84,530875,1984,4,0,2956
93,May-84,530875,1984,5,0,5299
93,Jun-84,530875,1984,6,0,7725
93,Jul-84,530875,1984,7,0,9600
93,Aug-84,530875,1984,8,0,12408
93,Sep-84,530875,1984,9,0,15608
93,Oct-84,530875,1984,10,0,18381
93,Nov-84,530875,1984,11,0,21571
93,Dec-84,530875,1984,12,0,24479
93,Jan-85,530875,1985,1,0,27272
93,Feb-85,530875,1985,2,0,30753
93,Mar-85,530875,1985,3,0,33181
93,Apr-85,530875,1985,4,0,35181
93,May-85,530875,1985,5,0,37126
94,Sep-75,530875,1975,9,0,432
94,Oct-75,530875,1975,10,0,432
94,Nov-75,530875,1975,11,0,5527
94,Dec-75,530875,1975,12,0,7298
94,Jan-76,530875,1976,1,0,9206
94,Feb-76,530875,1976,2,0,10963
94,Mar-76,530875,1976,3,0,13368
94,Apr-76,530875,1976,4,0,16223
94,May-76,530875,1976,5,0,19257
94,Jun-76,530875,1976,6,0,21697
94,Jul-76,530875,1976,7,0,24464
94,Aug-76,530875,1976,8,0,27144
94,Sep-76,530875,1976,9,0,29955
94,Oct-76,530875,1976,10,0,33372
94,Nov-76,530875,1976,11,0,37657
94,Dec-76,530875,1976,12,0,43094
94,Jan-77,530875,1977,1,0,47837
94,Feb-77,530875,1977,2,0,52209
94,Mar-77,530875,1977,3,0,56062
94,Apr-77,530875,1977,4,0,59972
94,May-77,530875,1977,5,0,64158
94,Jun-77,530875,1977,6,0,68264
94,Jul-77,530875,1977,7,0,73335
94,Aug-77,530875,1977,8,0,78417
94,Sep-77,530875,1977,9,0,83547
94,Oct-77,530875,1977,10,0,88523
94,Nov-77,530875,1977,11,0,93003
94,Dec-77,530875,1977,12,0,97610
94,Jan-78,530875,1978,1,0,102384
94,Feb-78,530875,1978,2,0,107681
94,Mar-78,530875,1978,3,0,111923
94,Apr-78,530875,1978,4,0,117333
94,May-78,530875,1978,5,0,121281
94,Jun-78,530875,1978,6,0,125817
94,Jul-78,530875,1978,7,0,129855
94,Aug-78,530875,1978,8,0,134839
94,Sep-78,530875,1978,9,0,139450
94,Oct-78,530875,1978,10,0,144326
94,Nov-78,530875,1978,11,0,149035
94,Dec-78,530875,1978,12,0,153326
94,Jan-79,530875,1979,1,0,158641
94,Feb-79,530875,1979,2,0,163052
94,Mar-79,530875,1979,3,0,167918
94,Apr-79,530875,1979,4,0,173057
94,May-79,530875,1979,5,0,176899
94,Jun-79,530875,1979,6,1,181788
94,Jul-79,530875,1979,7,0,7868
94,Aug-79,530875,1979,8,0,11851
94,Sep-79,530875,1979,9,0,15243
94,Oct-79,530875,1979,10,0,18891
94,Nov-79,530875,1979,11,0,22016
94,Dec-79,530875,1979,12,0,25561
94,Jan-80,530875,1980,1,0,29220
94,Feb-80,530875,1980,2,0,33314
94,Mar-80,530875,1980,3,0,37059
94,Apr-80,530875,1980,4,0,41595
94,May-80,530875,1980,5,0,45733
94,Jun-80,530875,1980,6,0,46771
94,Jul-80,530875,1980,7,0,49980
94,Aug-80,530875,1980,8,0,52724
94,Sep-80,530875,1980,9,0,55042
94,Oct-80,530875,1980,10,0,57828
94,Nov-80,530875,1980,11,0,60407
94,Dec-80,530875,1980,12,0,62945
94,Jan-81,530875,1981,1,0,65242
94,Feb-81,530875,1981,2,0,68467
94,Mar-81,530875,1981,3,0,71638
94,Apr-81,530875,1981,4,0,74556
94,May-81,530875,1981,5,0,75481
94,Jun-81,530875,1981,6,0,76999
94,Jul-81,530875,1981,7,0,78639
94,Aug-81,530875,1981,8,0,80177
94,Sep-81,530875,1981,9,0,81420
94,Oct-81,530875,1981,10,0,82338
94,Nov-81,530875,1981,11,0,84929
94,Dec-81,530875,1981,12,0,87752
94,Jan-82,530875,1982,1,0,89761
94,Feb-82,530875,1982,2,0,92163
94,Mar-82,530875,1982,3,0,93807
94,Apr-82,530875,1982,4,0,96539
94,May-82,530875,1982,5,0,99301
94,Jun-82,530875,1982,6,0,102605
94,Jul-82,530875,1982,7,0,105053
94,Aug-82,530875,1982,8,0,107565
94,Sep-82,530875,1982,9,0,110030
94,Oct-82,530875,1982,10,0,112186
94,Nov-82,530875,1982,11,0,114575
94,Dec-82,530875,1982,12,0,117102
94,Jan-83,530875,1983,1,0,118845
94,Feb-83,530875,1983,2,0,121194
94,Mar-83,530875,1983,3,0,123160
94,Apr-83,530875,1983,4,0,125031
94,May-83,530875,1983,5,0,127412
94,Jun-83,530875,1983,6,0,128606
94,Jul-83,530875,1983,7,0,130639
94,Aug-83,530875,1983,8,0,132357
94,Sep-83,530875,1983,9,0,134457
94,Oct-83,530875,1983,10,0,136275
94,Nov-83,530875,1983,11,0,137957
94,Dec-83,530875,1983,12,0,139780
94,Jan-84,530875,1984,1,0,142802
94,Feb-84,530875,1984,2,0,146721
94,Mar-84,530875,1984,3,0,148375
94,Apr-84,530875,1984,4,0,150696
94,May-84,530875,1984,5,0,152696
94,Jun-84,530875,1984,6,0,153972
94,Jul-84,530875,1984,7,0,157254
94,Aug-84,530875,1984,8,0,159282
94,Sep-84,530875,1984,9,0,162135
94,Oct-84,530875,1984,10,0,164121
94,Nov-84,530875,1984,11,0,166831
94,Dec-84,530875,1984,12,0,168848
94,Jan-85,530875,1985,1,0,171336
94,Feb-85,530875,1985,2,0,173604
94,Mar-85,530875,1985,3,0,175490
94,Apr-85,530875,1985,4,0,177928
94,May-85,530875,1985,5,0,180159
95,Sep-75,530875,1975,9,0,871
95,Oct-75,530875,1975,10,0,871
95,Nov-75,530875,1975,11,0,4733
95,Dec-75,530875,1975,12,0,6786
95,Jan-76,530875,1976,1,0,10061
95,Feb-76,530875,1976,2,0,12544
95,Mar-76,530875,1976,3,0,14259
95,Apr-76,530875,1976,4,0,16174
95,May-76,530875,1976,5,0,17339
95,Jun-76,530875,1976,6,0,18307
95,Jul-76,530875,1976,7,0,19741
95,Aug-76,530875,1976,8,0,22418
95,Sep-76,530875,1976,9,0,26267
95,Oct-76,530875,1976,10,0,28409
95,Nov-76,530875,1976,11,0,32314
95,Dec-76,530875,1976,12,0,35709
95,Jan-77,530875,1977,1,0,39692
95,Feb-77,530875,1977,2,0,43677
95,Mar-77,530875,1977,3,0,47239
95,Apr-77,530875,1977,4,0,52644
95,May-77,530875,1977,5,0,57502
95,Jun-77,530875,1977,6,0,62382
95,Jul-77,530875,1977,7,0,67428
95,Aug-77,530875,1977,8,0,72655
95,Sep-77,530875,1977,9,0,76831
95,Oct-77,530875,1977,10,0,81968
95,Nov-77,530875,1977,11,0,85994
95,Dec-77,530875,1977,12,0,89622
95,Jan-78,530875,1978,1,0,94072
95,Feb-78,530875,1978,2,0,98802
95,Mar-78,530875,1978,3,0,102980
95,Apr-78,530875,1978,4,0,107346
95,May-78,530875,1978,5,0,111887
95,Jun-78,530875,1978,6,0,116152
95,Jul-78,530875,1978,7,0,120743
95,Aug-78,530875,1978,8,0,125271
95,Sep-78,530875,1978,9,0,129739
95,Oct-78,530875,1978,10,0,134555
95,Nov-78,530875,1978,11,0,138427
95,Dec-78,530875,1978,12,0,142761
95,Jan-79,530875,1979,1,0,147064
95,Feb-79,530875,1979,2,0,151198
95,Mar-79,530875,1979,3,0,155523
95,Apr-79,530875,1979,4,0,160049
95,May-79,530875,1979,5,0,164913
95,Jun-79,530875,1979,6,0,169141
95,Jul-79,530875,1979,7,0,172869
95,Aug-79,530875,1979,8,0,176193
95,Sep-79,530875,1979,9,0,179795
95,Oct-79,530875,1979,10,0,183497
95,Nov-79,530875,1979,11,0,186369
95,Dec-79,530875,1979,12,0,191011
95,Jan-80,530875,1980,1,0,194568
95,Feb-80,530875,1980,2,0,198995
95,Mar-80,530875,1980,3,0,202349
95,Apr-80,530875,1980,4,0,206107
95,May-80,530875,1980,5,0,209805
95,Jun-80,530875,1980,6,0,211413
95,Jul-80,530875,1980,7,0,214325
95,Aug-80,530875,1980,8,0,217415
95,Sep-80,530875,1980,9,0,220441
95,Oct-80,530875,1980,10,0,223064
95,Nov-80,530875,1980,11,0,225937
95,Dec-80,530875,1980,12,0,229843
95,Jan-81,530875,1981,1,0,232663
95,Feb-81,530875,1981,2,0,234733
95,Mar-81,530875,1981,3,0,237944
95,Apr-81,530875,1981,4,0,241209
95,May-81,530875,1981,5,0,244556
95,Jun-81,530875,1981,6,0,247625
95,Jul-81,530875,1981,7,0,250797
95,Aug-81,530875,1981,8,0,254621
95,Sep-81,530875,1981,9,0,256660
95,Oct-81,530875,1981,10,0,258418
95,Nov-81,530875,1981,11,0,261244
95,Dec-81,530875,1981,12,0,263580
95,Jan-82,530875,1982,1,0,265585
95,Feb-82,530875,1982,2,0,268426
95,Mar-82,530875,1982,3,0,269827
95,Apr-82,530875,1982,4,0,272309
95,May-82,530875,1982,5,0,274924
95,Jun-82,530875,1982,6,0,276850
95,Jul-82,530875,1982,7,0,279666
95,Aug-82,530875,1982,8,0,283373
95,Sep-82,530875,1982,9,0,285283
95,Oct-82,530875,1982,10,0,287714
95,Nov-82,530875,1982,11,0,291122
95,Dec-82,530875,1982,12,0,293231
95,Jan-83,530875,1983,1,0,294981
95,Feb-83,530875,1983,2,0,296976
95,Mar-83,530875,1983,3,0,298834
95,Apr-83,530875,1983,4,0,300985
95,May-83,530875,1983,5,0,302424
95,Jun-83,530875,1983,6,0,304303
95,Jul-83,530875,1983,7,0,307049
95,Aug-83,530875,1983,8,0,309438
95,Sep-83,530875,1983,9,0,311478
95,Oct-83,530875,1983,10,0,314037
95,Nov-83,530875,1983,11,0,316610
95,Dec-83,530875,1983,12,0,318358
95,Jan-84,530875,1984,1,0,320534
95,Feb-84,530875,1984,2,0,321981
95,Mar-84,530875,1984,3,0,324017
95,Apr-84,530875,1984,4,0,326262
95,May-84,530875,1984,5,0,327711
95,Jun-84,530875,1984,6,0,329694
95,Jul-84,530875,1984,7,0,332002
95,Aug-84,530875,1984,8,0,334496
95,Sep-84,530875,1984,9,0,336212
95,Oct-84,530875,1984,10,0,337879
95,Nov-84,530875,1984,11,0,339786
95,Dec-84,530875,1984,12,0,341331
95,Jan-85,530875,1985,1,0,342004
95,Feb-85,530875,1985,2,0,343654
95,Mar-85,530875,1985,3,0,345631
95,Apr-85,530875,1985,4,0,347549
95,May-85,530875,1985,5,0,347549
96,Aug-79,203,1979,8,0,3369
96,Sep-79,203,1979,9,0,7946
96,Oct-79,203,1979,10,0,11601
96,Nov-79,203,1979,11,0,17056
96,Dec-79,203,1979,12,0,21485
96,Jan-80,203,1980,1,0,25533
96,Feb-80,203,1980,2,0,30347
96,Mar-80,203,1980,3,0,34492
96,Apr-80,203,1980,4,0,38973
96,May-80,203,1980,5,0,43369
96,Jun-80,203,1980,6,0,45292
96,Jul-80,203,1980,7,0,50262
96,Aug-80,203,1980,8,0,53061
96,Sep-80,203,1980,9,0,58671
96,Oct-80,203,1980,10,0,65079
96,Nov-80,203,1980,11,0,70177
96,Dec-80,203,1980,12,0,74812
96,Jan-81,203,1981,1,0,79090
96,Feb-81,203,1981,2,0,81176
96,Mar-81,203,1981,3,0,84933
96,Apr-81,203,1981,4,0,90451
96,May-81,203,1981,5,0,95138
96,Jun-81,203,1981,6,0,99629
96,Jul-81,203,1981,7,0,103621
96,Aug-81,203,1981,8,0,107684
96,Sep-81,203,1981,9,0,110950
96,Oct-81,203,1981,10,0,114947
96,Nov-81,203,1981,11,0,119880
96,Dec-81,203,1981,12,0,123169
96,Jan-82,203,1982,1,0,126948
96,Feb-82,203,1982,2,0,129397
96,Mar-82,203,1982,3,0,131987
96,Apr-82,203,1982,4,0,135197
96,May-82,203,1982,5,0,136685
96,Jun-82,203,1982,6,0,142566
96,Jul-82,203,1982,7,0,146723
96,Aug-82,203,1982,8,0,151169
96,Sep-82,203,1982,9,0,154914
96,Oct-82,203,1982,10,0,159273
96,Nov-82,203,1982,11,0,161938
96,Dec-82,203,1982,12,0,167874
96,Jan-83,203,1983,1,0,170525
96,Feb-83,203,1983,2,0,175018
96,Mar-83,203,1983,3,0,178265
96,Apr-83,203,1983,4,0,182836
96,May-83,203,1983,5,0,187879
96,Jun-83,203,1983,6,0,192011
96,Jul-83,203,1983,7,0,193855
96,Aug-83,203,1983,8,0,196797
96,Sep-83,203,1983,9,0,199703
96,Oct-83,203,1983,10,0,201485
96,Nov-83,203,1983,11,0,204362
96,Dec-83,203,1983,12,0,206972
96,Jan-84,203,1984,1,0,211221
96,Feb-84,203,1984,2,0,216364
96,Mar-84,203,1984,3,1,220657
96,Apr-84,203,1984,4,0,3351
96,May-84,203,1984,5,0,5700
96,Jun-84,203,1984,6,0,9184
96,Jul-84,203,1984,7,0,11770
96,Aug-84,203,1984,8,0,15798
96,Sep-84,203,1984,9,0,19226
96,Oct-84,203,1984,10,0,23506
96,Nov-84,203,1984,11,0,26698
96,Dec-84,203,1984,12,0,31855
96,Jan-85,203,1985,1,0,34947
96,Feb-85,203,1985,2,0,39409
96,Mar-85,203,1985,3,0,43403
96,Apr-85,203,1985,4,0,47045
96,May-85,203,1985,5,0,51426
97,Aug-79,203,1979,8,0,16782
97,Sep-79,203,1979,9,0,22560
97,Oct-79,203,1979,10,0,25244
97,Nov-79,203,1979,11,0,28866
97,Dec-79,203,1979,12,0,32449
97,Jan-80,203,1980,1,0,32713
97,Feb-80,203,1980,2,0,35670
97,Mar-80,203,1980,3,0,39015
97,Apr-80,203,1980,4,0,42530
97,May-80,203,1980,5,0,47619
97,Jun-80,203,1980,6,0,49734
97,Jul-80,203,1980,7,0,54290
97,Aug-80,203,1980,8,0,59841
97,Sep-80,203,1980,9,0,65743
97,Oct-80,203,1980,10,0,70000
97,Nov-80,203,1980,11,0,75312
97,Dec-80,203,1980,12,0,79195
97,Jan-81,203,1981,1,0,82612
97,Feb-81,203,1981,2,0,85985
97,Mar-81,203,1981,3,0,89700
97,Apr-81,203,1981,4,0,94888
97,May-81,203,1981,5,0,97246
97,Jun-81,203,1981,6,0,98789
97,Jul-81,203,1981,7,0,101711
97,Aug-81,203,1981,8,0,105353
97,Sep-81,203,1981,9,0,111100
97,Oct-81,203,1981,10,0,113724
97,Nov-81,203,1981,11,0,119701
97,Dec-81,203,1981,12,0,121169
97,Jan-82,203,1982,1,0,124860
97,Feb-82,203,1982,2,0,129960
97,Mar-82,203,1982,3,0,131879
97,Apr-82,203,1982,4,0,134940
97,May-82,203,1982,5,0,139101
97,Jun-82,203,1982,6,0,142245
97,Jul-82,203,1982,7,0,146669
97,Aug-82,203,1982,8,0,150298
97,Sep-82,203,1982,9,0,156054
97,Oct-82,203,1982,10,0,157577
97,Nov-82,203,1982,11,0,161811
97,Dec-82,203,1982,12,0,165901
97,Jan-83,203,1983,1,0,167801
97,Feb-83,203,1983,2,0,173036
97,Mar-83,203,1983,3,0,177858
97,Apr-83,203,1983,4,0,180267
97,May-83,203,1983,5,0,184630
97,Jun-83,203,1983,6,0,186394
97,Jul-83,203,1983,7,0,186507
97,Aug-83,203,1983,8,1,186507
97,Sep-83,203,1983,9,0,0
97,Oct-83,203,1983,10,0,1777
97,Nov-83,203,1983,11,0,5139
97,Dec-83,203,1983,12,0,7335
97,Jan-84,203,1984,1,0,11879
97,Feb-84,203,1984,2,0,17677
97,Mar-84,203,1984,3,0,21362
97,Apr-84,203,1984,4,0,25655
97,May-84,203,1984,5,0,29741
97,Jun-84,203,1984,6,0,34409
97,Jul-84,203,1984,7,0,38269
97,Aug-84,203,1984,8,0,42168
97,Sep-84,203,1984,9,0,45858
97,Oct-84,203,1984,10,0,50521
97,Nov-84,203,1984,11,0,55781
97,Dec-84,203,1984,12,0,59841
97,Jan-85,203,1985,1,0,62743
97,Feb-85,203,1985,2,0,67180
97,Mar-85,203,1985,3,0,68986
97,Apr-85,203,1985,4,0,69243
97,May-85,203,1985,5,0,73653
98,Aug-79,203,1979,8,0,16037
98,Sep-79,203,1979,9,0,21147
