id,t,model,purchase_date,data_begins,miles,d,miles_repl,repl_1,odo_repl_1,repl_2,odo_repl_2
5272,Jan-78,A530872,May-72,Dec-74,294316,0,,Oct-75,205400,Dec-83,413100
5272,Feb-78,A530872,May-72,Dec-74,298803,0,,Oct-75,205400,Dec-83,413100
5272,Mar-78,A530872,May-72,Dec-74,302754,0,,Oct-75,205400,Dec-83,413100
5272,Apr-78,A530872,May-72,Dec-74,307352,0,,Oct-75,205400,Dec-83,413100
5272,May-78,A530872,May-72,Dec-74,311453,0,,Oct-75,205400,Dec-83,413100
5272,Jun-78,A530872,May-72,Dec-74,315668,0,,Oct-75,205400,Dec-83,413100
5272,Jul-78,A530872,May-72,Dec-74,319696,0,,Oct-75,205400,Dec-83,413100
5272,Aug-78,A530872,May-72,Dec-74,322800,0,,Oct-75,205400,Dec-83,413100
5272,Sep-78,A530872,May-72,Dec-74,325450,0,,Oct-75,205400,Dec-83,413100
5272,Oct-78,A530872,May-72,Dec-74,328488,0,,Oct-75,205400,Dec-83,413100
5272,Nov-78,A530872,May-72,Dec-74,330935,0,,Oct-75,205400,Dec-83,413100
5272,Dec-78,A530872,May-72,Dec-74,334394,0,,Oct-75,205400,Dec-83,413100
5272,Jan-79,A530872,May-72,Dec-74,337556,0,,Oct-75,205400,Dec-83,413100
5272,Feb-79,A530872,May-72,Dec-74,339568,0,,Oct-75,205400,Dec-83,413100
5272,Mar-79,A530872,May-72,Dec-74,340640,0,,Oct-75,205400,Dec-83,413100
5272,Apr-79,A530872,May-72,Dec-74,342425,0,,Oct-75,205400,Dec-83,413100
5272,May-79,A530872,May-72,Dec-74,343747,0,,Oct-75,205400,Dec-83,413100
5272,Jun-79,A530872,May-72,Dec-74,345464,0,,Oct-75,205400,Dec-83,413100
5272,Jul-79,A530872,May-72,Dec-74,346123,0,,Oct-75,205400,Dec-83,413100
5272,Aug-79,A530872,May-72,Dec-74,346175,0,,Oct-75,205400,Dec-83,413100
5272,Sep-79,A530872,May-72,Dec-74,346561,0,,Oct-75,205400,Dec-83,413100
5272,Oct-79,A530872,May-72,Dec-74,348376,0,,Oct-75,205400,Dec-83,413100
5272,Nov-79,A530872,May-72,Dec-74,349783,0,,Oct-75,205400,Dec-83,413100
5272,Dec-79,A530872,May-72,Dec-74,351815,0,,Oct-75,205400,Dec-83,413100
5272,Jan-80,A530872,May-72,Dec-74,353337,0,,Oct-75,205400,Dec-83,413100
5272,Feb-80,A530872,May-72,Dec-74,355591,0,,Oct-75,205400,Dec-83,413100
5272,Mar-80,A530872,May-72,Dec-74,357746,0,,Oct-75,205400,Dec-83,413100
5272,Apr-80,A530872,May-72,Dec-74,359814,0,,Oct-75,205400,Dec-83,413100
5272,May-80,A530872,May-72,Dec-74,360979,0,,Oct-75,205400,Dec-83,413100
5272,Jun-80,A530872,May-72,Dec-74,361544,0,,Oct-75,205400,Dec-83,413100
5272,Jul-80,A530872,May-72,Dec-74,362791,0,,Oct-75,205400,Dec-83,413100
5272,Aug-80,A530872,May-72,Dec-74,364643,0,,Oct-75,205400,Dec-83,413100
5272,Sep-80,A530872,May-72,Dec-74,366513,0,,Oct-75,205400,Dec-83,413100
5272,Oct-80,A530872,May-72,Dec-74,368126,0,,Oct-75,205400,Dec-83,413100
5272,Nov-80,A530872,May-72,Dec-74,369746,0,,Oct-75,205400,Dec-83,413100
5272,Dec-80,A530872,May-72,Dec-74,371769,0,,Oct-75,205400,Dec-83,413100
5272,Jan-81,A530872,May-72,Dec-74,373825,0,,Oct-75,205400,Dec-83,413100
5272,Feb-81,A530872,May-72,Dec-74,375032,0,,Oct-75,205400,Dec-83,413100
5272,Mar-81,A530872,May-72,Dec-74,376772,0,,Oct-75,205400,Dec-83,413100
5272,Apr-81,A530872,May-72,Dec-74,378444,0,,Oct-75,205400,Dec-83,413100
5272,May-81,A530872,May-72,Dec-74,380663,0,,Oct-75,205400,Dec-83,413100
5272,Jun-81,A530872,May-72,Dec-74,382274,0,,Oct-75,205400,Dec-83,413100
5272,Jul-81,A530872,May-72,Dec-74,383343,0,,Oct-75,205400,Dec-83,413100
5272,Aug-81,A530872,May-72,Dec-74,384848,0,,Oct-75,205400,Dec-83,413100
5272,Sep-81,A530872,May-72,Dec-74,386731,0,,Oct-75,205400,Dec-83,413100
5272,Oct-81,A530872,May-72,Dec-74,388509,0,,Oct-75,205400,Dec-83,413100
5272,Nov-81,A530872,May-72,Dec-74,389769,0,,Oct-75,205400,Dec-83,413100
5272,Dec-81,A530872,May-72,Dec-74,391212,0,,Oct-75,205400,Dec-83,413100
5272,Jan-82,A530872,May-72,Dec-74,392974,0,,Oct-75,205400,Dec-83,413100
5272,Feb-82,A530872,May-72,Dec-74,394566,0,,Oct-75,205400,Dec-83,413100
5272,Mar-82,A530872,May-72,Dec-74,395548,0,,Oct-75,205400,Dec-83,413100
5272,Apr-82,A530872,May-72,Dec-74,397143,0,,Oct-75,205400,Dec-83,413100
5272,May-82,A530872,May-72,Dec-74,398038,0,,Oct-75,205400,Dec-83,413100
5272,Jun-82,A530872,May-72,Dec-74,398038,0,,Oct-75,205400,Dec-83,413100
5272,Jul-82,A530872,May-72,Dec-74,398558,0,,Oct-75,205400,Dec-83,413100
5272,Aug-82,A530872,May-72,Dec-74,399342,0,,Oct-75,205400,Dec-83,413100
5272,Sep-82,A530872,May-72,Dec-74,400964,0,,Oct-75,205400,Dec-83,413100
5272,Oct-82,A530872,May-72,Dec-74,402118,0,,Oct-75,205400,Dec-83,413100
5272,Nov-82,A530872,May-72,Dec-74,403632,0,,Oct-75,205400,Dec-83,413100
5272,Dec-82,A530872,May-72,Dec-74,404847,0,,Oct-75,205400,Dec-83,413100
5272,Jan-83,A530872,May-72,Dec-74,405779,0,,Oct-75,205400,Dec-83,413100
5272,Feb-83,A530872,May-72,Dec-74,407144,0,,Oct-75,205400,Dec-83,413100
5272,Mar-83,A530872,May-72,Dec-74,408420,0,,Oct-75,205400,Dec-83,413100
5272,Apr-83,A530872,May-72,Dec-74,409825,0,,Oct-75,205400,Dec-83,413100
5272,May-83,A530872,May-72,Dec-74,411422,0,,Oct-75,205400,Dec-83,413100
5272,Jun-83,A530872,May-72,Dec-74,412461,0,,Oct-75,205400,Dec-83,413100
5272,Jul-83,A530872,May-72,Dec-74,412461,0,,Oct-75,205400,Dec-83,413100
5272,Aug-83,A530872,May-72,Dec-74,412461,0,,Oct-75,205400,Dec-83,413100
5272,Sep-83,A530872,May-72,Dec-74,412817,0,,Oct-75,205400,Dec-83,413100
5272,Oct-83,A530872,May-72,Dec-74,413031,0,,Oct-75,205400,Dec-83,413100
5272,Nov-83,A530872,May-72,Dec-74,413132,0,,Oct-75,205400,Dec-83,413100
5272,Dec-83,A530872,May-72,Dec-74,413132,1,413100,Oct-75,205400,Dec-83,413100
5272,Jan-84,A530872,May-72,Dec-74,413831,0,,Oct-75,205400,Dec-83,413100
5272,Feb-84,A530872,May-72,Dec-74,415190,0,,Oct-75,205400,Dec-83,413100
5272,Mar-84,A530872,May-72,Dec-74,416506,0,,Oct-75,205400,Dec-83,413100
5272,Apr-84,A530872,May-72,Dec-74,417488,0,,Oct-75,205400,Dec-83,413100
5272,May-84,A530872,May-72,Dec-74,417726,0,,Oct-75,205400,Dec-83,413100
5272,Jun-84,A530872,May-72,Dec-74,419026,0,,Oct-75,205400,Dec-83,413100
5272,Jul-84,A530872,May-72,Dec-74,419261,0,,Oct-75,205400,Dec-83,413100
5272,Aug-84,A530872,May-72,Dec-74,419261,0,,Oct-75,205400,Dec-83,413100
5272,Sep-84,A530872,May-72,Dec-74,419561,0,,Oct-75,205400,Dec-83,413100
5272,Oct-84,A530872,May-72,Dec-74,420594,0,,Oct-75,205400,Dec-83,413100
5272,Nov-84,A530872,May-72,Dec-74,421754,0,,Oct-75,205400,Dec-83,413100
5272,Dec-84,A530872,May-72,Dec-74,422859,0,,Oct-75,205400,Dec-83,413100
5272,Jan-85,A530872,May-72,Dec-74,424838,0,,Oct-75,205400,Dec-83,413100
5272,Feb-85,A530872,May-72,Dec-74,426061,0,,Oct-75,205400,Dec-83,413100
5272,Mar-85,A530872,May-72,Dec-74,426869,0,,Oct-75,205400,Dec-83,413100
5272,Apr-85,A530872,May-72,Dec-74,426869,0,,Oct-75,205400,Dec-83,413100
5272,May-85,A530872,May-72,Dec-74,427583,0,,Oct-75,205400,Dec-83,413100
5273,Dec-74,A530872,May-72,Dec-74,141725,0,,Sep-77,262200,Apr-83,383200
5273,Jan-75,A530872,May-72,Dec-74,147677,0,,Sep-77,262200,Apr-83,383200
5273,Feb-75,A530872,May-72,Dec-74,154140,0,,Sep-77,262200,Apr-83,383200
5273,Mar-75,A530872,May-72,Dec-74,159827,0,,Sep-77,262200,Apr-83,383200
5273,Apr-75,A530872,May-72,Dec-74,165947,0,,Sep-77,262200,Apr-83,383200
5273,May-75,A530872,May-72,Dec-74,171878,0,,Sep-77,262200,Apr-83,383200
5273,Jun-75,A530872,May-72,Dec-74,176600,0,,Sep-77,262200,Apr-83,383200
5273,Jul-75,A530872,May-72,Dec-74,183360,0,,Sep-77,262200,Apr-83,383200
5273,Aug-75,A530872,May-72,Dec-74,190170,0,,Sep-77,262200,Apr-83,383200
5273,Sep-75,A530872,May-72,Dec-74,193489,0,,Sep-77,262200,Apr-83,383200
5273,Oct-75,A530872,May-72,Dec-74,194340,0,,Sep-77,262200,Apr-83,383200
5273,Nov-75,A530872,May-72,Dec-74,196322,0,,Sep-77,262200,Apr-83,383200
5273,Dec-75,A530872,May-72,Dec-74,199511,0,,Sep-77,262200,Apr-83,383200
5273,Jan-76,A530872,May-72,Dec-74,200705,0,,Sep-77,262200,Apr-83,383200
5273,Feb-76,A530872,May-72,Dec-74,202460,0,,Sep-77,262200,Apr-83,383200
5273,Mar-76,A530872,May-72,Dec-74,205079,0,,Sep-77,262200,Apr-83,383200
5273,Apr-76,A530872,May-72,Dec-74,207801,0,,Sep-77,262200,Apr-83,383200
5273,May-76,A530872,May-72,Dec-74,210479,0,,Sep-77,262200,Apr-83,383200
5273,Jun-76,A530872,May-72,Dec-74,212977,0,,Sep-77,262200,Apr-83,383200
5273,Jul-76,A530872,May-72,Dec-74,215369,0,,Sep-77,262200,Apr-83,383200
5273,Aug-76,A530872,May-72,Dec-74,217210,0,,Sep-77,262200,Apr-83,383200
5273,Sep-76,A530872,May-72,Dec-74,219257,0,,Sep-77,262200,Apr-83,383200
5273,Oct-76,A530872,May-72,Dec-74,221882,0,,Sep-77,262200,Apr-83,383200
5273,Nov-76,A530872,May-72,Dec-74,226377,0,,Sep-77,262200,Apr-83,383200
5273,Dec-76,A530872,May-72,Dec-74,229479,0,,Sep-77,262200,Apr-83,383200
5273,Jan-77,A530872,May-72,Dec-74,234450,0,,Sep-77,262200,Apr-83,383200
5273,Feb-77,A530872,May-72,Dec-74,238533,0,,Sep-77,262200,Apr-83,383200
5273,Mar-77,A530872,May-72,Dec-74,242649,0,,Sep-77,262200,Apr-83,383200
5273,Apr-77,A530872,May-72,Dec-74,248029,0,,Sep-77,262200,Apr-83,383200
5273,May-77,A530872,May-72,Dec-74,252090,0,,Sep-77,262200,Apr-83,383200
5273,Jun-77,A530872,May-72,Dec-74,253995,0,,Sep-77,262200,Apr-83,383200
5273,Jul-77,A530872,May-72,Dec-74,256711,0,,Sep-77,262200,Apr-83,383200
5273,Aug-77,A530872,May-72,Dec-74,259489,0,,Sep-77,262200,Apr-83,383200
5273,Sep-77,A530872,May-72,Dec-74,262220,1,262200,Sep-77,262200,Apr-83,383200
5273,Oct-77,A530872,May-72,Dec-74,264295,0,,Sep-77,262200,Apr-83,383200
5273,Nov-77,A530872,May-72,Dec-74,266711,0,,Sep-77,262200,Apr-83,383200
5273,Dec-77,A530872,May-72,Dec-74,267926,0,,Sep-77,262200,Apr-83,383200
5273,Jan-78,A530872,May-72,Dec-74,271079,0,,Sep-77,262200,Apr-83,383200
5273,Feb-78,A530872,May-72,Dec-74,273661,0,,Sep-77,262200,Apr-83,383200
5273,Mar-78,A530872,May-72,Dec-74,279954,0,,Sep-77,262200,Apr-83,383200
5273,Apr-78,A530872,May-72,Dec-74,280079,0,,Sep-77,262200,Apr-83,383200
5273,May-78,A530872,May-72,Dec-74,282531,0,,Sep-77,262200,Apr-83,383200
5273,Jun-78,A530872,May-72,Dec-74,285028,0,,Sep-77,262200,Apr-83,383200
5273,Jul-78,A530872,May-72,Dec-74,287976,0,,Sep-77,262200,Apr-83,383200
5273,Aug-78,A530872,May-72,Dec-74,290811,0,,Sep-77,262200,Apr-83,383200
5273,Sep-78,A530872,May-72,Dec-74,293710,0,,Sep-77,262200,Apr-83,383200
5273,Oct-78,A530872,May-72,Dec-74,297282,0,,Sep-77,262200,Apr-83,383200
5273,Nov-78,A530872,May-72,Dec-74,301395,0,,Sep-77,262200,Apr-83,383200
5273,Dec-78,A530872,May-72,Dec-74,304766,0,,Sep-77,262200,Apr-83,383200
5273,Jan-79,A530872,May-72,Dec-74,308199,0,,Sep-77,262200,Apr-83,383200
5273,Feb-79,A530872,May-72,Dec-74,310006,0,,Sep-77,262200,Apr-83,383200
5273,Mar-79,A530872,May-72,Dec-74,311782,0,,Sep-77,262200,Apr-83,383200
5273,Apr-79,A530872,May-72,Dec-74,313276,0,,Sep-77,262200,Apr-83,383200
5273,May-79,A530872,May-72,Dec-74,315094,0,,Sep-77,262200,Apr-83,383200
5273,Jun-79,A530872,May-72,Dec-74,316674,0,,Sep-77,262200,Apr-83,383200
5273,Jul-79,A530872,May-72,Dec-74,317953,0,,Sep-77,262200,Apr-83,383200
5273,Aug-79,A530872,May-72,Dec-74,318121,0,,Sep-77,262200,Apr-83,383200
5273,Sep-79,A530872,May-72,Dec-74,318563,0,,Sep-77,262200,Apr-83,383200
5273,Oct-79,A530872,May-72,Dec-74,320397,0,,Sep-77,262200,Apr-83,383200
5273,Nov-79,A530872,May-72,Dec-74,322378,0,,Sep-77,262200,Apr-83,383200
5273,Dec-79,A530872,May-72,Dec-74,324375,0,,Sep-77,262200,Apr-83,383200
5273,Jan-80,A530872,May-72,Dec-74,325379,0,,Sep-77,262200,Apr-83,383200
5273,Feb-80,A530872,May-72,Dec-74,326849,0,,Sep-77,262200,Apr-83,383200
5273,Mar-80,A530872,May-72,Dec-74,328259,0,,Sep-77,262200,Apr-83,383200
5273,Apr-80,A530872,May-72,Dec-74,330184,0,,Sep-77,262200,Apr-83,383200
5273,May-80,A530872,May-72,Dec-74,331439,0,,Sep-77,262200,Apr-83,383200
5273,Jun-80,A530872,May-72,Dec-74,331712,0,,Sep-77,262200,Apr-83,383200
5273,Jul-80,A530872,May-72,Dec-74,332667,0,,Sep-77,262200,Apr-83,383200
5273,Aug-80,A530872,May-72,Dec-74,334341,0,,Sep-77,262200,Apr-83,383200
5273,Sep-80,A530872,May-72,Dec-74,336084,0,,Sep-77,262200,Apr-83,383200
5273,Oct-80,A530872,May-72,Dec-74,337665,0,,Sep-77,262200,Apr-83,383200
5273,Nov-80,A530872,May-72,Dec-74,339397,0,,Sep-77,262200,Apr-83,383200
5273,Dec-80,A530872,May-72,Dec-74,341322,0,,Sep-77,262200,Apr-83,383200
5273,Jan-81,A530872,May-72,Dec-74,343099,0,,Sep-77,262200,Apr-83,383200
5273,Feb-81,A530872,May-72,Dec-74,345113,0,,Sep-77,262200,Apr-83,383200
5273,Mar-81,A530872,May-72,Dec-74,346709,0,,Sep-77,262200,Apr-83,383200
5273,Apr-81,A530872,May-72,Dec-74,348582,0,,Sep-77,262200,Apr-83,383200
5273,May-81,A530872,May-72,Dec-74,351432,0,,Sep-77,262200,Apr-83,383200
5273,Jun-81,A530872,May-72,Dec-74,352421,0,,Sep-77,262200,Apr-83,383200
5273,Jul-81,A530872,May-72,Dec-74,352970,0,,Sep-77,262200,Apr-83,383200
5273,Aug-81,A530872,May-72,Dec-74,355822,0,,Sep-77,262200,Apr-83,383200
5273,Sep-81,A530872,May-72,Dec-74,357691,0,,Sep-77,262200,Apr-83,383200
5273,Oct-81,A530872,May-72,Dec-74,359679,0,,Sep-77,262200,Apr-83,383200
5273,Nov-81,A530872,May-72,Dec-74,360880,0,,Sep-77,262200,Apr-83,383200
5273,Dec-81,A530872,May-72,Dec-74,362801,0,,Sep-77,262200,Apr-83,383200
5273,Jan-82,A530872,May-72,Dec-74,364703,0,,Sep-77,262200,Apr-83,383200
5273,Feb-82,A530872,May-72,Dec-74,366186,0,,Sep-77,262200,Apr-83,383200
5273,Mar-82,A530872,May-72,Dec-74,366965,0,,Sep-77,262200,Apr-83,383200
5273,Apr-82,A530872,May-72,Dec-74,368388,0,,Sep-77,262200,Apr-83,383200
5273,May-82,A530872,May-72,Dec-74,369770,0,,Sep-77,262200,Apr-83,383200
5273,Jun-82,A530872,May-72,Dec-74,370948,0,,Sep-77,262200,Apr-83,383200
5273,Jul-82,A530872,May-72,Dec-74,372590,0,,Sep-77,262200,Apr-83,383200
5273,Aug-82,A530872,May-72,Dec-74,373641,0,,Sep-77,262200,Apr-83,383200
5273,Sep-82,A530872,May-72,Dec-74,375325,0,,Sep-77,262200,Apr-83,383200
5273,Oct-82,A530872,May-72,Dec-74,376625,0,,Sep-77,262200,Apr-83,383200
5273,Nov-82,A530872,May-72,Dec-74,378192,0,,Sep-77,262200,Apr-83,383200
5273,Dec-82,A530872,May-72,Dec-74,379328,0,,Sep-77,262200,Apr-83,383200
5273,Jan-83,A530872,May-72,Dec-74,380401,0,,Sep-77,262200,Apr-83,383200
5273,Feb-83,A530872,May-72,Dec-74,381769,0,,Sep-77,262200,Apr-83,383200
5273,Mar-83,A530872,May-72,Dec-74,383174,0,,Sep-77,262200,Apr-83,383200
5273,Apr-83,A530872,May-72,Dec-74,384288,1,383200,Sep-77,262200,Apr-83,383200
5273,May-83,A530872,May-72,Dec-74,385774,0,,Sep-77,262200,Apr-83,383200
5273,Jun-83,A530872,May-72,Dec-74,386688,0,,Sep-77,262200,Apr-83,383200
5273,Jul-83,A530872,May-72,Dec-74,386688,0,,Sep-77,262200,Apr-83,383200
5273,Aug-83,A530872,May-72,Dec-74,386688,0,,Sep-77,262200,Apr-83,383200
5273,Sep-83,A530872,May-72,Dec-74,387070,0,,Sep-77,262200,Apr-83,383200
5273,Oct-83,A530872,May-72,Dec-74,388262,0,,Sep-77,262200,Apr-83,383200
5273,Nov-83,A530872,May-72,Dec-74,389153,0,,Sep-77,262200,Apr-83,383200
5273,Dec-83,A530872,May-72,Dec-74,390073,0,,Sep-77,262200,Apr-83,383200
5273,Jan-84,A530872,May-72,Dec-74,391168,0,,Sep-77,262200,Apr-83,383200
5273,Feb-84,A530872,May-72,Dec-74,392263,0,,Sep-77,262200,Apr-83,383200
5273,Mar-84,A530872,May-72,Dec-74,393523,0,,Sep-77,262200,Apr-83,383200
5273,Apr-84,A530872,May-72,Dec-74,394702,0,,Sep-77,262200,Apr-83,383200
5273,May-84,A530872,May-72,Dec-74,396035,0,,Sep-77,262200,Apr-83,383200
5273,Jun-84,A530872,May-72,Dec-74,397229,0,,Sep-77,262200,Apr-83,383200
5273,Jul-84,A530872,May-72,Dec-74,398144,0,,Sep-77,262200,Apr-83,383200
5273,Aug-84,A530872,May-72,Dec-74,398865,0,,Sep-77,262200,Apr-83,383200
5273,Sep-84,A530872,May-72,Dec-74,399899,0,,Sep-77,262200,Apr-83,383200
5273,Oct-84,A530872,May-72,Dec-74,401004,0,,Sep-77,262200,Apr-83,383200
5273,Nov-84,A530872,May-72,Dec-74,402229,0,,Sep-77,262200,Apr-83,383200
5273,Dec-84,A530872,May-72,Dec-74,403302,0,,Sep-77,262200,Apr-83,383200
5273,Jan-85,A530872,May-72,Dec-74,404056,0,,Sep-77,262200,Apr-83,383200
5273,Feb-85,A530872,May-72,Dec-74,405154,0,,Sep-77,262200,Apr-83,383200
5273,Mar-85,A530872,May-72,Dec-74,406223,0,,Sep-77,262200,Apr-83,383200
5273,Apr-85,A530872,May-72,Dec-74,407085,0,,Sep-77,262200,Apr-83,383200
5273,May-85,A530872,May-72,Dec-74,407799,0,,Sep-77,262200,Apr-83,383200
5274,Dec-74,A530872,May-72,Dec-74,145330,0,,Mar-78,272900,,
5274,Jan-75,A530872,May-72,Dec-74,150395,0,,Mar-78,272900,,
5274,Feb-75,A530872,May-72,Dec-74,155873,0,,Mar-78,272900,,
5274,Mar-75,A530872,May-72,Dec-74,159955,0,,Mar-78,272900,,
5274,Apr-75,A530872,May-72,Dec-74,165166,0,,Mar-78,272900,,
5274,May-75,A530872,May-72,Dec-74,170363,0,,Mar-78,272900,,
5274,Jun-75,A530872,May-72,Dec-74,173871,0,,Mar-78,272900,,
5274,Jul-75,A530872,May-72,Dec-74,178743,0,,Mar-78,272900,,
5274,Aug-75,A530872,May-72,Dec-74,183132,0,,Mar-78,272900,,
5274,Sep-75,A530872,May-72,Dec-74,186382,0,,Mar-78,272900,,
5274,Oct-75,A530872,May-72,Dec-74,187551,0,,Mar-78,272900,,
5274,Nov-75,A530872,May-72,Dec-74,190057,0,,Mar-78,272900,,
5274,Dec-75,A530872,May-72,Dec-74,192195,0,,Mar-78,272900,,
5274,Jan-76,A530872,May-72,Dec-74,193761,0,,Mar-78,272900,,
5274,Feb-76,A530872,May-72,Dec-74,196346,0,,Mar-78,272900,,
5274,Mar-76,A530872,May-72,Dec-74,200272,0,,Mar-78,272900,,
5274,Apr-76,A530872,May-72,Dec-74,204322,0,,Mar-78,272900,,
5274,May-76,A530872,May-72,Dec-74,208215,0,,Mar-78,272900,,
5274,Jun-76,A530872,May-72,Dec-74,211393,0,,Mar-78,272900,,
5274,Jul-76,A530872,May-72,Dec-74,213560,0,,Mar-78,272900,,
5274,Aug-76,A530872,May-72,Dec-74,216884,0,,Mar-78,272900,,
5274,Sep-76,A530872,May-72,Dec-74,219901,0,,Mar-78,272900,,
5274,Oct-76,A530872,May-72,Dec-74,223199,0,,Mar-78,272900,,
5274,Nov-76,A530872,May-72,Dec-74,224060,0,,Mar-78,272900,,
5274,Dec-76,A530872,May-72,Dec-74,226687,0,,Mar-78,272900,,
5274,Jan-77,A530872,May-72,Dec-74,229259,0,,Mar-78,272900,,
5274,Feb-77,A530872,May-72,Dec-74,231846,0,,Mar-78,272900,,
5274,Mar-77,A530872,May-72,Dec-74,234298,0,,Mar-78,272900,,
5274,Apr-77,A530872,May-72,Dec-74,237329,0,,Mar-78,272900,,
5274,May-77,A530872,May-72,Dec-74,240275,0,,Mar-78,272900,,
5274,Jun-77,A530872,May-72,Dec-74,242640,0,,Mar-78,272900,,
5274,Jul-77,A530872,May-72,Dec-74,245048,0,,Mar-78,272900,,
5274,Aug-77,A530872,May-72,Dec-74,247006,0,,Mar-78,272900,,
5274,Sep-77,A530872,May-72,Dec-74,249314,0,,Mar-78,272900,,
5274,Oct-77,A530872,May-72,Dec-74,252700,0,,Mar-78,272900,,
5274,Nov-77,A530872,May-72,Dec-74,256466,0,,Mar-78,272900,,
5274,Dec-77,A530872,May-72,Dec-74,261305,0,,Mar-78,272900,,
5274,Jan-78,A530872,May-72,Dec-74,264832,0,,Mar-78,272900,,
5274,Feb-78,A530872,May-72,Dec-74,268524,0,,Mar-78,272900,,
5274,Mar-78,A530872,May-72,Dec-74,270807,1,272900,Mar-78,272900,,
5274,Apr-78,A530872,May-72,Dec-74,273742,0,,Mar-78,272900,,
5274,May-78,A530872,May-72,Dec-74,277343,0,,Mar-78,272900,,
5274,Jun-78,A530872,May-72,Dec-74,282011,0,,Mar-78,272900,,
5274,Jul-78,A530872,May-72,Dec-74,286754,0,,Mar-78,272900,,
5274,Aug-78,A530872,May-72,Dec-74,290656,0,,Mar-78,272900,,
5274,Sep-78,A530872,May-72,Dec-74,295336,0,,Mar-78,272900,,
5274,Oct-78,A530872,May-72,Dec-74,299285,0,,Mar-78,272900,,
5274,Nov-78,A530872,May-72,Dec-74,303354,0,,Mar-78,272900,,
5274,Dec-78,A530872,May-72,Dec-74,307042,0,,Mar-78,272900,,
5274,Jan-79,A530872,May-72,Dec-74,310373,0,,Mar-78,272900,,
5274,Feb-79,A530872,May-72,Dec-74,312579,0,,Mar-78,272900,,
5274,Mar-79,A530872,May-72,Dec-74,313720,0,,Mar-78,272900,,
5274,Apr-79,A530872,May-72,Dec-74,315147,0,,Mar-78,272900,,
5274,May-79,A530872,May-72,Dec-74,316769,0,,Mar-78,272900,,
5274,Jun-79,A530872,May-72,Dec-74,317955,0,,Mar-78,272900,,
5274,Jul-79,A530872,May-72,Dec-74,319070,0,,Mar-78,272900,,
5274,Aug-79,A530872,May-72,Dec-74,319759,0,,Mar-78,272900,,
5274,Sep-79,A530872,May-72,Dec-74,320140,0,,Mar-78,272900,,
5274,Oct-79,A530872,May-72,Dec-74,322069,0,,Mar-78,272900,,
5274,Nov-79,A530872,May-72,Dec-74,323724,0,,Mar-78,272900,,
5274,Dec-79,A530872,May-72,Dec-74,325393,0,,Mar-78,272900,,
5274,Jan-80,A530872,May-72,Dec-74,327003,0,,Mar-78,272900,,
5274,Feb-80,A530872,May-72,Dec-74,328771,0,,Mar-78,272900,,
5274,Mar-80,A530872,May-72,Dec-74,330811,0,,Mar-78,272900,,
5274,Apr-80,A530872,May-72,Dec-74,332860,0,,Mar-78,272900,,
5274,May-80,A530872,May-72,Dec-74,334311,0,,Mar-78,272900,,
5274,Jun-80,A530872,May-72,Dec-74,334825,0,,Mar-78,272900,,
5274,Jul-80,A530872,May-72,Dec-74,336097,0,,Mar-78,272900,,
5274,Aug-80,A530872,May-72,Dec-74,337373,0,,Mar-78,272900,,
5274,Sep-80,A530872,May-72,Dec-74,338674,0,,Mar-78,272900,,
5274,Oct-80,A530872,May-72,Dec-74,340063,0,,Mar-78,272900,,
5274,Nov-80,A530872,May-72,Dec-74,341819,0,,Mar-78,272900,,
5274,Dec-80,A530872,May-72,Dec-74,343840,0,,Mar-78,272900,,
5274,Jan-81,A530872,May-72,Dec-74,345569,0,,Mar-78,272900,,
5274,Feb-81,A530872,May-72,Dec-74,346974,0,,Mar-78,272900,,
5274,Mar-81,A530872,May-72,Dec-74,348259,0,,Mar-78,272900,,
5274,Apr-81,A530872,May-72,Dec-74,349925,0,,Mar-78,272900,,
5274,May-81,A530872,May-72,Dec-74,352038,0,,Mar-78,272900,,
5274,Jun-81,A530872,May-72,Dec-74,353659,0,,Mar-78,272900,,
5274,Jul-81,A530872,May-72,Dec-74,354991,0,,Mar-78,272900,,
5274,Aug-81,A530872,May-72,Dec-74,357112,0,,Mar-78,272900,,
5274,Sep-81,A530872,May-72,Dec-74,359561,0,,Mar-78,272900,,
5274,Oct-81,A530872,May-72,Dec-74,360988,0,,Mar-78,272900,,
5274,Nov-81,A530872,May-72,Dec-74,362766,0,,Mar-78,272900,,
5274,Dec-81,A530872,May-72,Dec-74,364429,0,,Mar-78,272900,,
5274,Jan-82,A530872,May-72,Dec-74,366259,0,,Mar-78,272900,,
5274,Feb-82,A530872,May-72,Dec-74,368377,0,,Mar-78,272900,,
5274,Mar-82,A530872,May-72,Dec-74,369119,0,,Mar-78,272900,,
5274,Apr-82,A530872,May-72,Dec-74,370785,0,,Mar-78,272900,,
5274,May-82,A530872,May-72,Dec-74,372048,0,,Mar-78,272900,,
5274,Jun-82,A530872,May-72,Dec-74,372880,0,,Mar-78,272900,,
5274,Jul-82,A530872,May-72,Dec-74,373540,0,,Mar-78,272900,,
5274,Aug-82,A530872,May-72,Dec-74,374613,0,,Mar-78,272900,,
5274,Sep-82,A530872,May-72,Dec-74,376027,0,,Mar-78,272900,,
5274,Oct-82,A530872,May-72,Dec-74,377618,0,,Mar-78,272900,,
5274,Nov-82,A530872,May-72,Dec-74,378991,0,,Mar-78,272900,,
5274,Dec-82,A530872,May-72,Dec-74,379999,0,,Mar-78,272900,,
